sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,direction,distFromRef,distFromLink,slope
13438,6/24/2009 4:42,13,50.95108638,11.08230125,354,56,2,799473671,U,206.0628155,0.204122923,U
13438,6/24/2009 4:42,13,50.95183195,11.08227703,349,60,356,799473671,T,119.3491787,0.191603306,-0.027415278
13438,6/24/2009 4:42,13,50.95255857,11.08220712,346,57,356,799473671,U,119.3491787,0.17335831,-0.027415097
13438,6/24/2009 4:42,13,50.95328612,11.08215147,331,52,349,746230823,U,18.01965426,0.067421434,U
13438,6/24/2009 4:42,13,50.95384385,11.08196002,329,42,348,746230824,U,22.24175933,0.066761569,U
13438,6/24/2009 4:42,13,50.95429472,11.08185827,328,33,355,746230825,U,25.18222162,0.038308576,U
13438,6/24/2009 4:42,13,50.95462253,11.08190437,327,12,357,565391368,U,19.93447666,0.041549044,U
13438,6/24/2009 4:42,13,50.95470015,11.08192557,324,0,24,565391368,T,8.539666913,0.03314271,-0.027415517
13438,6/24/2009 4:42,13,50.95470929,11.08193102,322,2,338,565391368,F,9.613029931,0.028735387,-0.027415558
13438,6/24/2009 4:43,13,50.95499008,11.08196505,318,27,5,565391368,F,40.95532749,0.025921592,-0.027415431
13438,6/24/2009 4:43,13,50.95539199,11.08208718,315,40,13,565391376,U,3.868282462,0.02107508,U
13438,6/24/2009 4:43,13,50.95595827,11.08240787,311,56,23,746824097,U,140.3121261,0.006272355,U
13438,6/24/2009 4:43,13,50.95663318,11.08315562,308,70,39,746824097,T,124.1903999,0.04311615,-0.027415035
13438,6/24/2009 4:43,13,50.95726996,11.08412063,306,69,45,746824098,U,503.8840075,0.042936727,U
13438,6/24/2009 4:43,13,50.95789433,11.08508145,304,71,43,746824098,T,431.0441527,0.049235901,-0.027414724
13438,6/24/2009 4:43,13,50.95856094,11.08598392,302,70,39,746824098,T,392.3842563,0.045881253,-0.027414717
13438,6/24/2009 4:43,13,50.95925303,11.08676663,299,66,33,746824098,F,433.2244425,0.041738266,-0.027415018
13438,6/24/2009 4:43,13,50.95993373,11.08741228,297,62,29,746824098,F,456.8072412,0.043302421,-0.027414798
13438,6/24/2009 4:43,13,50.96044192,11.08781629,296,37,25,746824098,T,423.8564979,0.034341797,-0.027414464
13438,6/24/2009 4:43,13,50.96079832,11.08806012,295,24,23,746824098,U,423.8564979,0.029053951,-0.027414814
13438,6/24/2009 4:44,13,50.96095506,11.08814612,295,8,23,746824098,F,455.5825219,0.013916697,0
13438,6/24/2009 4:44,13,50.96097493,11.08815735,295,0,205,746824098,F,457.9250468,0.013808787,0
13438,6/24/2009 4:44,13,50.96097652,11.08816054,295,0,200,746824098,F,458.2291765,0.015789622,0
13438,6/24/2009 4:44,13,50.96097752,11.08816314,295,0,219,746824098,F,458.4506859,0.017550915,0
13438,6/24/2009 4:44,13,50.96097828,11.08816406,295,0,185,746824098,F,458.5652596,0.017972633,0
13438,6/24/2009 4:44,13,50.96097853,11.0881649,295,0,195,746824098,F,458.6303121,0.018577923,0
13438,6/24/2009 4:44,13,50.96097887,11.0881654,295,0,192,746824098,F,458.6860713,0.018843357,0
13438,6/24/2009 4:44,13,50.96102832,11.08819725,296,16,21,746824098,F,464.7145619,0.02196283,0.027415464
13438,6/24/2009 4:44,13,50.96131733,11.08837008,296,29,20,746824098,F,499.2698729,0.028632178,0
13438,6/24/2009 4:44,13,50.96178303,11.08861769,294,41,17,586810470,U,64.03190861,0.029842388,U
13438,6/24/2009 4:44,13,50.96237948,11.08883662,294,64,10,586810471,U,68.32567044,0.004425245,U
13438,6/24/2009 4:44,13,50.96326503,11.08910467,293,80,9,586810471,T,42.11797625,0.001783267,-0.027413818
13438,6/24/2009 4:45,13,50.96436532,11.08932587,290,93,6,586810475,U,1299.987712,0.026526139,U
13438,6/24/2009 4:45,13,50.96562219,11.08962008,287,108,9,586810475,T,1208.199403,0.015547578,-0.027414746
13438,6/24/2009 4:45,13,50.96701878,11.09002274,284,116,11,586810475,U,1208.199403,0.027267912,-0.027414649
13439,6/24/2009 4:33,13,50.9159341,11.15302423,408,13,308,53396180,U,112.5262221,0.187617328,U
13439,6/24/2009 4:33,13,50.91609126,11.15290395,405,12,330,547981893,U,19.17303883,0.064330526,U
13439,6/24/2009 4:33,13,50.91581457,11.15260446,406,36,184,53396180,U,135.8978254,0.154989147,U
13439,6/24/2009 4:33,13,50.91538693,11.1525701,407,36,195,565437649,U,25.46353444,0.29690758,U
13439,6/24/2009 4:34,13,50.91489122,11.15225385,408,47,202,565400817,U,27.41659314,0.251322885,U
13439,6/24/2009 4:34,13,50.91436174,11.15178899,408,50,214,565400816,U,21.98685965,0.175838452,U
13439,6/24/2009 4:34,13,50.91375103,11.15118675,411,42,209,779521633,U,36.71325032,0.156763917,U
13439,6/24/2009 4:34,13,50.91331467,11.15095298,413,34,174,547982969,U,42.84867232,0.134414927,U
13439,6/24/2009 4:34,13,50.91293329,11.15086723,415,32,215,547982969,F,49.24985817,0.060287016,0.027415194
13439,6/24/2009 4:34,13,50.91287009,11.15011797,415,44,268,779521606,U,16.86825669,0.004520595,U
13439,6/24/2009 4:34,13,50.91306598,11.14922337,415,50,306,779521619,U,23.87874911,9.78E-04,U
13439,6/24/2009 4:34,13,50.91335935,11.14839759,415,48,304,547982470,U,1.314422506,0.014785762,U
13439,6/24/2009 4:34,13,50.91363486,11.14754783,416,48,298,547982470,F,68.01909002,0.025213944,0.027414398
13439,6/24/2009 4:34,13,50.91380987,11.14658098,417,52,283,547982468,U,26.74494779,0.026176045,U
13439,6/24/2009 4:34,13,50.91383385,11.14552813,417,59,257,547982469,U,56.27063883,0.041816692,U
13439,6/24/2009 4:34,13,50.91368062,11.14426372,419,68,258,779521616,U,110.9569202,0.036656304,U
13439,6/24/2009 4:35,13,50.91350913,11.14290803,425,66,259,779521615,U,18.02760305,0.036173865,U
13439,6/24/2009 4:35,13,50.91335826,11.14163255,429,64,260,565400814,U,1639.759946,0.044897588,U
13439,6/24/2009 4:35,13,50.91335784,11.14036873,427,68,277,565400814,T,1622.751322,0.026263572,-0.027414794
13439,6/24/2009 4:35,13,50.91361927,11.13893576,427,78,286,565400814,T,1614.243425,0.024731806,0
13439,6/24/2009 4:35,13,50.91382429,11.13747404,427,74,279,565400814,T,1602.142647,0.014583238,0
13439,6/24/2009 4:35,13,50.91396192,11.13598047,424,77,277,565400814,T,1560.301138,0.014678496,-0.027414952
13439,6/24/2009 4:35,13,50.91403644,11.13448748,420,74,272,565400814,F,1619.084062,0.011524583,-0.02741511
13439,6/24/2009 4:35,13,50.91403929,11.13306843,418,70,265,565400814,F,1630.351204,0.024249961,-0.027414699
13439,6/24/2009 4:35,13,50.91381272,11.13174099,421,71,266,565400814,F,1632.235274,0.036793863,0.027415007
13439,6/24/2009 4:35,13,50.91381038,11.13033115,423,72,272,565400814,T,1598.204196,0.038709448,0.027414705
13439,6/24/2009 4:35,13,50.91389143,11.12891226,424,73,276,565400814,T,1595.993926,0.034138733,0.027413824
13439,6/24/2009 4:35,13,50.91397508,11.12745322,425,74,275,565400814,T,1582.561522,0.033064659,0.027413775
13439,6/24/2009 4:36,13,50.91406267,11.12596652,427,75,275,565400814,T,1522.111777,0.028243906,0.027414654
13439,6/24/2009 4:36,13,50.91415286,11.12449332,430,73,275,565400814,T,1514.376702,0.022444927,0.027414964
13439,6/24/2009 4:36,13,50.91423542,11.12305524,435,72,276,565400814,U,1514.376702,0.02585102,0.027415214
13439,6/24/2009 4:36,13,50.91432863,11.12137433,439,67,274,565400814,F,1612.523707,0.027684762,0.027415051
13439,6/24/2009 4:36,13,50.91429669,11.12009123,438,65,265,565400814,F,1614.967585,0.022571474,-0.027413996
13439,6/24/2009 4:36,13,50.91417893,11.11894526,437,54,262,565400814,F,1626.213175,0.024624038,-0.027414147
13439,6/24/2009 4:36,13,50.91449359,11.11820329,438,52,329,565400814,F,1659.490306,0.051657149,0.027414473
13439,6/24/2009 4:36,13,50.91505358,11.11762108,438,54,326,554783359,U,279.2454333,0.061383109,U
13439,6/24/2009 4:36,13,50.91562615,11.11704189,438,53,329,554783359,T,210.481639,0.054584311,0
13439,6/24/2009 4:36,13,50.91623652,11.11660067,439,53,339,554783359,F,247.5449628,0.045764427,0.027414266
13439,6/24/2009 4:36,13,50.91683733,11.11611745,442,50,326,554783359,F,263.3157759,0.044720678,0.027415132
13439,6/24/2009 4:36,13,50.91717185,11.11540164,443,41,288,547982464,U,56.26663754,0.049158117,U
13439,6/24/2009 4:37,13,50.91718862,11.11478892,443,15,281,547982464,T,48.29821154,0.032112125,0
13439,6/24/2009 4:37,13,50.91744938,11.11468683,443,30,349,547982465,U,21.65244504,0.0616173,U
13439,6/24/2009 4:37,13,50.91796805,11.11465607,444,47,358,565400812,U,80.15967639,0.07057771,U
13439,6/24/2009 4:37,13,50.91861782,11.11461265,446,53,358,565400812,T,57.68776429,0.07406191,0.027414937
13439,6/24/2009 4:37,13,50.91925794,11.11419892,449,57,319,779521629,U,389.2227147,0.029422757,U
13439,6/24/2009 4:37,13,50.91975139,11.11330474,449,62,306,779521629,T,382.7561441,0.027920832,0
13439,6/24/2009 4:37,13,50.92011482,11.11248926,449,63,305,724069754,U,1072.149439,0.024667331,U
13439,6/24/2009 4:37,13,50.92064188,11.11133843,449,70,307,779521629,U,350.8140013,0.044703122,U
13439,6/24/2009 4:37,13,50.92122836,11.11010176,449,74,306,779521629,F,368.7868635,0.034624473,0
13439,6/24/2009 4:37,13,50.92179003,11.10891463,449,70,307,779521631,U,257.3867742,0.02204775,U
13439,6/24/2009 4:37,13,50.9225517,11.10824014,449,67,350,779521631,F,277.7929242,0.116873791,0
13439,6/24/2009 4:37,13,50.92336415,11.10815146,449,71,3,779521631,T,274.8887023,0.092277864,0
13439,6/24/2009 4:38,13,50.92430343,11.10804526,449,76,354,779521631,F,284.729468,0.124578998,0
13439,6/24/2009 4:38,13,50.92526416,11.10785969,449,76,353,780328504,U,669.6181632,0.130418208,U
13439,6/24/2009 4:38,13,50.92608257,11.10765919,448,68,346,780328504,T,634.6237624,0.168661438,-0.02741396
13439,6/24/2009 4:38,13,50.92679244,11.10746113,448,65,8,780328504,T,611.8806687,0.064929712,0
13439,6/24/2009 4:38,13,50.92763155,11.10729072,448,62,327,780328504,F,639.8513023,0.227002217,0
13439,6/24/2009 4:38,13,50.92849572,11.10660416,448,79,333,780328504,F,651.5058418,0.565490956,0
13439,6/24/2009 4:38,13,50.92927113,11.1056384,448,78,315,780328504,F,658.6380185,0.804656006,0
13439,6/24/2009 4:38,13,50.93000555,11.10448387,448,81,315,780328504,U,658.6380185,0.819853633,0
13439,6/24/2009 4:38,13,50.93065834,11.10355583,448,66,307,780328504,F,660.9024595,0.883094635,0
13439,6/24/2009 4:38,13,50.93121925,11.10262343,448,62,339,780328505,U,130.7797044,1.019517992,U
13440,6/24/2009 4:27,13,50.86504262,11.20413062,346,73,319,565400891,U,58.59269519,0.021347638,U
13440,6/24/2009 4:27,13,50.8658182,11.20318833,346,79,323,779601871,U,108.7244731,0.055768186,U
13440,6/24/2009 4:27,13,50.86666066,11.20225014,347,83,325,779601871,T,93.10470868,0.049935856,0.027413569
13440,6/24/2009 4:27,13,50.86752467,11.20129712,347,84,325,779601872,U,160.0853669,0.036590718,U
13440,6/24/2009 4:27,13,50.86831609,11.20020865,347,84,306,565400889,U,29.21006359,0.05776658,U
13440,6/24/2009 4:27,13,50.86880953,11.19889302,348,80,294,565400887,U,11.85625031,0.04153294,U
13440,6/24/2009 4:27,13,50.86927339,11.1976178,347,70,304,565400888,U,45.17218411,0.128961198,U
13440,6/24/2009 4:28,13,50.86994,11.19657903,347,79,322,565400883,U,32.38858421,0.196849017,U
13440,6/24/2009 4:28,13,50.87074424,11.19555535,347,84,322,779601882,U,6.849820868,0.200033997,U
13440,6/24/2009 4:28,13,50.87155838,11.19450484,348,82,319,779601883,U,144.7578711,0.194790906,U
13440,6/24/2009 4:28,13,50.87223019,11.19326399,348,82,306,779601883,F,167.1767934,0.164288974,0
13440,6/24/2009 4:28,13,50.87273955,11.1919228,348,75,302,565400885,U,105.6870114,0.121082192,U
13440,6/24/2009 4:28,13,50.87319905,11.19068479,349,69,301,565400885,F,110.0142299,0.109857627,0.027413808
13440,6/24/2009 4:28,13,50.87363617,11.18953329,350,65,304,565400886,U,88.17288339,0.090774038,U
13440,6/24/2009 4:28,13,50.87420153,11.18863684,351,66,330,554798103,U,72.04088785,0.124990551,U
13440,6/24/2009 4:28,13,50.87500929,11.18800216,351,77,340,554798104,U,11.33394566,0.165486977,U
13440,6/24/2009 4:28,13,50.87595016,11.18774132,352,79,356,779601881,U,108.2636573,0.138246777,U
13440,6/24/2009 4:28,13,50.87709303,11.18749925,357,78,356,779601879,U,134.7600866,0.04583017,U
13440,6/24/2009 4:29,13,50.87802619,11.18728006,357,71,345,779601879,T,92.00059922,0.098957455,0
13440,6/24/2009 4:29,13,50.87876329,11.18686155,357,66,336,779601866,U,18.52098183,0.111590066,U
13440,6/24/2009 4:29,13,50.87956519,11.18636392,358,67,339,779601866,F,114.6721658,0.100168685,0.027413896
13440,6/24/2009 4:29,13,50.88035384,11.18584382,359,69,340,779601868,U,46.14514617,0.070375005,U
13440,6/24/2009 4:29,13,50.88123805,11.18529506,361,76,339,779601868,F,152.0243858,0.062303316,0.027414646
13440,6/24/2009 4:29,13,50.88208772,11.18469534,365,71,335,565400879,U,204.0566023,0.023378146,U
13440,6/24/2009 4:29,13,50.88277185,11.18389713,368,64,321,565400879,T,201.7864654,0.006022637,0.027415018
13440,6/24/2009 4:29,13,50.88338667,11.1831415,370,62,319,565400879,F,211.2348486,0.036789573,0.027414813
13440,6/24/2009 4:29,13,50.88399653,11.18234714,372,62,323,565400878,U,31.0401916,0.064876202,U
13440,6/24/2009 4:29,13,50.88465309,11.18156319,378,68,328,565400871,U,1.447538298,0.066953128,U
13440,6/24/2009 4:29,13,50.88549203,11.18094024,378,74,338,565400869,U,9.577144712,0.07665089,U
13440,6/24/2009 4:29,13,50.88640407,11.18040975,379,77,343,779521632,U,466.1624539,0.093847895,U
13440,6/24/2009 4:30,13,50.88735332,11.18010172,380,75,352,779521632,F,474.7569677,0.070893416,0.027413687
13440,6/24/2009 4:30,13,50.88828849,11.18001237,381,74,1,779521632,T,463.3998335,0.044824831,0.027413749
13440,6/24/2009 4:30,13,50.88923304,11.18010733,386,76,8,779521632,F,465.6330738,0.037903467,0.0274152
13440,6/24/2009 4:30,13,50.89012706,11.18041713,390,70,16,779521632,F,473.7714235,0.029573909,0.027415124
13440,6/24/2009 4:30,13,50.89089744,11.18079666,392,63,17,779521632,F,513.9758327,0.038409868,0.027414785
13440,6/24/2009 4:30,13,50.89164519,11.18096589,393,62,2,565400867,U,66.78423713,0.105278533,U
13440,6/24/2009 4:30,13,50.89224332,11.18042308,394,47,324,547979119,U,24.39540875,0.057815814,U
13440,6/24/2009 4:30,13,50.89272193,11.17990382,393,47,336,554798041,U,105.9959704,0.075328351,U
13440,6/24/2009 4:30,13,50.89327832,11.17952362,392,48,338,554798041,T,89.0262038,0.038227016,-0.027414392
13440,6/24/2009 4:30,13,50.8937721,11.17917107,394,37,332,547979150,U,12.79336209,0.055015128,U
13440,6/24/2009 4:30,13,50.89418407,11.17861812,394,46,321,554798047,U,4.359962908,0.026128,U
13440,6/24/2009 4:30,13,50.89463702,11.17786534,393,55,313,547979132,U,2.296178136,0.061097829,U
13440,6/24/2009 4:31,13,50.89509116,11.17697803,393,59,309,565400865,U,59.54165729,0.04372653,U
13440,6/24/2009 4:31,13,50.89564562,11.17593449,393,74,312,565400864,U,56.5928683,0.038176815,U
13440,6/24/2009 4:31,13,50.89630938,11.17489714,393,76,319,565400864,F,76.02465707,0.039500201,0
13440,6/24/2009 4:31,13,50.89705353,11.17379425,393,83,317,779522542,U,88.79406641,0.04696955,U
13440,6/24/2009 4:31,13,50.89781645,11.17259002,394,84,314,779522538,U,631.0088082,0.008171579,U
13440,6/24/2009 4:31,13,50.89857208,11.17143944,394,83,321,779522538,T,593.7611962,0.071749511,0
13440,6/24/2009 4:31,13,50.89951135,11.17083175,394,92,352,779522538,F,594.0522171,0.107781625,0
13440,6/24/2009 4:31,13,50.90053487,11.17052933,394,79,350,779522538,T,574.3358436,0.030941419,0
13440,6/24/2009 4:31,13,50.90168989,11.17012633,394,77,349,779522538,F,607.2539334,0.035067307,0
13440,6/24/2009 4:31,13,50.9024731,11.16931982,393,76,311,779522538,F,638.7164857,0.024250104,-0.027413755
13440,6/24/2009 4:31,13,50.90297232,11.16795709,394,79,300,779522538,T,634.3104305,0.026920232,0.027413638
13440,6/24/2009 4:31,13,50.90348278,11.16662445,395,74,301,779522539,U,32.89114036,0.007569608,U
13440,6/24/2009 4:32,13,50.90398947,11.16537312,395,77,304,779522536,U,143.0182952,0.054444921,U
13440,6/24/2009 4:32,13,50.90456966,11.16403755,394,84,308,779522536,T,110.3768676,0.104255693,-0.027413582
13440,6/24/2009 4:32,13,50.90538933,11.16293424,395,88,330,547981970,U,469.1335035,0.129016946,U
13440,6/24/2009 4:32,13,50.90641745,11.16239076,396,83,351,547981970,T,460.7380501,0.124701955,0.027413464
13440,6/24/2009 4:32,13,50.90744415,11.16247692,396,82,7,547981970,T,439.1296583,0.105209404,0
13440,6/24/2009 4:32,13,50.90844445,11.16265336,396,79,7,547981970,T,414.493182,0.096316372,0
13440,6/24/2009 4:32,13,50.9094222,11.16281169,396,75,3,547981970,F,445.4652418,0.100296452,0
13440,6/24/2009 4:32,13,50.91032166,11.16240769,396,71,333,779522534,U,320.4926641,0.033163323,U
14025,6/21/2009 12:47,13,52.17015616,10.58564759,156,53,69,756568009,U,65.40190484,0.055476177,U
14025,6/21/2009 12:47,13,52.17050325,10.58706958,157,72,67,756568010,U,79.14655752,0.030973245,U
14025,6/21/2009 12:47,13,52.1709397,10.58849199,158,81,61,703993890,U,413.0208171,0.041459526,U
14025,6/21/2009 12:47,13,52.17147756,10.58991582,157,82,57,703993890,F,414.4620236,0.040285656,-0.027413577
14025,6/21/2009 12:47,13,52.17227736,10.59180804,156,79,55,703993890,F,415.6681363,0.051683077,-0.027412832
14025,6/21/2009 12:47,13,52.17281842,10.59315442,157,78,59,703993890,T,383.0974703,0.042101046,0.027413651
14025,6/21/2009 12:48,13,52.17331555,10.59481714,158,65,70,51810379,U,14.8227875,0.074984942,U
14025,6/21/2009 12:48,13,52.17364093,10.59588374,156,55,63,51810566,U,242.4838527,0.071202484,U
14025,6/21/2009 12:48,13,52.17397294,10.59686383,154,56,57,51810566,T,218.8156676,0.060244264,-0.027414901
14025,6/21/2009 12:48,13,52.17432238,10.59778525,155,51,58,51810566,T,195.0116333,0.056790569,0.027414278
14025,6/21/2009 12:48,13,52.17488883,10.59863619,153,50,36,51810566,F,243.8980208,0.053904298,-0.02741482
14025,6/21/2009 12:48,13,52.17539552,10.59919316,153,40,39,51810148,U,4.223820567,0.090595662,U
14025,6/21/2009 12:48,13,52.17566919,10.59942425,154,25,351,51810149,U,75.58639648,0.001856797,U
14025,6/21/2009 12:48,13,52.17614972,10.59915058,155,49,354,703993994,U,38.33593901,2.61E-04,U
14025,6/21/2009 12:48,13,52.17692614,10.59902427,156,70,354,704152278,U,240.0209385,0.004762108,U
14025,6/21/2009 12:48,13,52.17791378,10.59887365,159,80,355,704152278,T,149.4422758,0.006894459,0.027414926
14025,6/21/2009 12:48,13,52.17897115,10.59874104,160,86,356,704152278,T,105.4120138,0.01149066,0.027413509
14025,6/21/2009 12:48,13,52.18002685,10.59861322,158,85,356,704152278,F,223.0460283,3.98E-04,-0.02741454
14025,6/21/2009 12:49,13,52.18112933,10.59842563,156,90,351,704152279,U,20.43499584,0.029379276,U
14025,6/21/2009 12:49,13,52.18223113,10.59806747,153,90,346,572234976,U,153.1818241,0.072388049,U
14025,6/21/2009 12:49,13,52.18309622,10.59749742,150,95,334,572234976,T,108.6507141,0.012458469,-0.027414964
14025,6/21/2009 12:49,13,52.18439156,10.59627173,148,101,329,572234976,F,274.6386097,0.001437033,-0.027414114
14025,6/21/2009 12:49,13,52.18573476,10.59498352,145,104,330,572234987,U,111.361549,0.003099008,U
14025,6/21/2009 12:49,13,52.18686313,10.5938984,143,103,329,572234987,F,257.0925313,0.002221078,-0.027414296
14025,6/21/2009 12:49,13,52.18796192,10.59284563,141,100,330,572234987,F,398.7505395,0.004181475,-0.027414331
14025,6/21/2009 12:49,13,52.18903472,10.59181449,140,99,329,572234987,F,537.2679716,0.003736199,-0.027413151
14025,6/21/2009 12:49,13,52.19007022,10.5908178,139,92,330,572234987,F,671.0588794,0.002295657,-0.027413234
14025,6/21/2009 12:49,13,52.19095048,10.58997667,137,74,330,572234987,F,784.3956589,0.005497872,-0.027414578
14025,6/21/2009 12:49,13,52.19165557,10.58929816,135,56,330,572234988,U,23.62953584,0.00251154,U
14025,6/21/2009 12:50,13,52.19219302,10.58880002,135,46,330,51806163,U,22.59712628,0.011477585,U
14025,6/21/2009 12:50,13,52.19280406,10.58818437,135,47,327,51806162,U,5.196211547,0.007815015,U
14025,6/21/2009 12:50,13,52.19331234,10.58765732,135,46,328,51806162,F,72.57619285,0.017254354,0
14025,6/21/2009 12:50,13,52.19367553,10.58727812,136,29,328,51806162,F,120.8921753,0.025826592,0.027414731
14025,6/21/2009 12:50,13,52.19409076,10.58687713,137,42,330,51806161,U,185.9374866,0.01556342,U
14025,6/21/2009 12:50,13,52.19456158,10.58638503,137,55,332,51806161,U,185.9374866,0.030610653,0
14025,6/21/2009 12:50,13,52.19511135,10.58587583,137,47,330,51806161,T,53.05303802,0.053588787,0
14025,6/21/2009 12:50,13,52.19566782,10.58565622,138,46,1,51806159,U,22.75803467,0.079969695,U
14025,6/21/2009 12:50,13,52.19629244,10.5856926,139,48,4,51806158,U,51.1098064,0.036639211,U
14025,6/21/2009 12:50,13,52.19688923,10.58578924,137,44,5,51806157,U,84.03403971,0.022969703,U
14025,6/21/2009 12:50,13,52.19763312,10.58574633,136,47,353,51806157,T,47.62526628,0.025733249,-0.027414123
14025,6/21/2009 12:50,13,52.19819538,10.58585856,137,45,11,51806287,U,41.8423717,0.028991722,U
14025,6/21/2009 12:51,13,52.198762,10.58608823,137,46,19,51806287,F,82.80415969,0.037314334,0
14025,6/21/2009 12:51,13,52.19928243,10.58647245,137,42,20,51806286,U,55.761568,0.035197819,U
14025,6/21/2009 12:51,13,52.19967244,10.58670999,138,26,57,51806295,U,165.7173775,0.007804306,U
14025,6/21/2009 12:51,13,52.19968493,10.58754022,137,49,90,51806295,U,165.7173775,3.77E-04,-0.02741458
14025,6/21/2009 12:51,13,52.19969583,10.58883489,136,70,86,51806295,T,53.95904255,0.014096169,-0.027414027
14025,6/21/2009 12:51,13,52.19983555,10.59044598,135,86,82,51806295,F,204.508265,0.004198371,-0.027413632
14025,6/21/2009 12:51,13,52.19999883,10.59228203,134,91,82,51806295,F,330.9860638,0.004277183,-0.02741336
14025,6/21/2009 12:51,13,52.20017376,10.59443375,134,84,86,779343890,U,140.2680545,0.002543913,U
14025,6/21/2009 12:51,13,52.20012574,10.59617509,134,83,93,779343890,T,21.46500555,0.011263885,0
14025,6/21/2009 12:51,13,52.20008106,10.59762524,134,64,93,779343891,U,299.9324582,0.023606616,U
14025,6/21/2009 12:51,13,52.20024132,10.59879477,134,63,62,779343891,T,274.1255822,0.002597421,0
14025,6/21/2009 12:52,13,52.20074013,10.60026873,133,69,62,779343891,T,270.6866776,0.007544428,-0.027413564
14025,6/21/2009 12:52,13,52.20104573,10.60174738,134,79,73,779343891,F,343.6267412,0.002789075,0.027413711
14025,6/21/2009 12:52,13,52.2013355,10.60323634,134,74,72,779343889,U,58.40413735,0.005852105,U
14025,6/21/2009 12:52,13,52.2016121,10.60467878,133,77,72,51813555,U,96.52129174,0.01967867,U
14025,6/21/2009 12:52,13,52.20191862,10.60628434,133,86,73,51797627,U,379.1942424,0.029683013,U
14025,6/21/2009 12:52,13,52.20222825,10.60796306,133,83,76,51797627,T,328.4819511,0.019525934,0
14025,6/21/2009 12:52,13,52.20232775,10.60975704,132,90,85,51797627,F,335.2537377,0.034750733,-0.027413425
14025,6/21/2009 12:52,13,52.20241559,10.61157759,133,86,86,51797627,T,289.1598604,0.047212954,0.027413395
14025,6/21/2009 12:52,13,52.20251332,10.61364164,134,85,85,51797627,F,430.4296106,0.073756912,0.027413105
14025,6/21/2009 12:52,13,52.2026155,10.61542933,134,90,85,704251981,U,96.16928248,0.065451691,U
14026,6/21/2009 12:41,13,52.12718692,10.58200398,133,56,38,83585361,U,86.73935653,0.010114205,U
14026,6/21/2009 12:41,13,52.12779268,10.58273387,133,60,37,68005326,U,5.342063877,0.005977884,U
14026,6/21/2009 12:41,13,52.1283743,10.58345924,133,57,37,68005325,U,111.4073633,0.014490243,U
14026,6/21/2009 12:41,13,52.12893337,10.58396475,134,66,10,703992603,U,84.18131968,0.007821301,U
14026,6/21/2009 12:41,13,52.12958523,10.58368597,136,59,340,703992603,T,65.71770352,0.06562739,0.027414914
14026,6/21/2009 12:41,13,52.13036659,10.58320527,135,76,340,779683215,U,66.2368621,0.048193692,U
14026,6/21/2009 12:41,13,52.13134065,10.58259892,134,90,338,779683215,F,82.92378601,0.049000272,-0.027413544
14026,6/21/2009 12:41,13,52.13240725,10.58192343,133,93,340,68004845,U,711.899635,0.031946772,U
14026,6/21/2009 12:41,13,52.1334311,10.58130727,133,84,340,68004845,T,602.4702581,0.016342375,0
14026,6/21/2009 12:41,13,52.13436065,10.58082682,134,76,348,68004845,F,664.0658218,0.004016423,0.027413675
14026,6/21/2009 12:41,13,52.13540068,10.58089178,136,85,3,68004845,F,670.5785974,0.031009885,0.027414558
14026,6/21/2009 12:42,13,52.13666492,10.58057805,136,87,340,68004845,T,655.7190132,4.98E-04,0
14026,6/21/2009 12:42,13,52.13769489,10.5799199,134,89,336,68004845,F,677.1740646,0.009862348,-0.027414494
14026,6/21/2009 12:42,13,52.13863593,10.57905019,132,83,329,68004845,F,738.1908747,0.009854269,-0.027414518
14026,6/21/2009 12:42,13,52.13942206,10.57809055,130,76,316,68004846,U,145.2030524,0.006708966,U
14026,6/21/2009 12:42,13,52.13994887,10.57698137,128,59,300,68004846,T,132.641718,0.00479638,-0.027414732
14026,6/21/2009 12:42,13,52.14014199,10.57641702,127,18,326,68004846,F,175.8008787,0.034483761,-0.027414798
14026,6/21/2009 12:42,13,52.14065949,10.57666638,128,47,32,68004202,U,316.1516011,0.020780349,U
14026,6/21/2009 12:42,13,52.14105939,10.57744514,131,55,63,68004202,F,339.084122,0.023437936,0.027415165
14026,6/21/2009 12:42,13,52.14137723,10.57861727,131,65,66,68004202,T,318.5217718,0.028296122,0
14026,6/21/2009 12:42,13,52.14178593,10.58015359,129,69,67,68004202,T,289.6749937,0.037010895,-0.02741457
14026,6/21/2009 12:42,13,52.14212514,10.58142462,129,66,67,68004202,F,328.5117625,0.0436576,0
14026,6/21/2009 12:43,13,52.14242547,10.58252793,128,53,66,68005340,U,78.39389027,0.023110591,U
14026,6/21/2009 12:43,13,52.14273082,10.58365203,129,48,67,68005341,U,24.74291526,0.022062891,U
14026,6/21/2009 12:43,13,52.14273786,10.58477922,130,50,113,83585284,U,201.3086799,0.0116242,U
14026,6/21/2009 12:43,13,52.14240954,10.58576292,130,56,119,83585284,F,237.1305246,0.020895852,0
14026,6/21/2009 12:43,13,52.14212045,10.58671829,131,53,112,83585284,T,236.061309,0.01333995,0.027414299
14026,6/21/2009 12:43,13,52.14202423,10.58768624,131,48,84,68005345,U,3.467575472,0.028298674,U
14026,6/21/2009 12:43,13,52.14226906,10.58865158,131,53,62,68005344,U,70.38638267,0.019577279,U
